Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
73.9,130795305,1,130795305.0,130795305.0,130795305,130795305,0.0,"warp_chien_search_kernel(const unsigned short *, unsigned int *, int)"
16.6,29313143,1,29313143.0,29313143.0,29313143,29313143,0.0,"berlekampMasseyKernel(const unsigned short *, unsigned short *)"
9.5,16884056,1,16884056.0,16884056.0,16884056,16884056,0.0,"SyndromeKernel(const unsigned short *, const unsigned char *, unsigned short *)"
