Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
80.1,160193773,1,160193773.0,160193773.0,160193773,160193773,0.0,"warp_chien_search_kernel(const unsigned short *, unsigned int *, int)"
11.4,22846333,1,22846333.0,22846333.0,22846333,22846333,0.0,"berlekampMasseyKernel(const unsigned short *, unsigned short *)"
8.4,16869689,1,16869689.0,16869689.0,16869689,16869689,0.0,"SyndromeKernel(const unsigned short *, const unsigned char *, unsigned short *)"
